ID,Target Pressure (bar)
332,0.07581497258666016
333,0.5024308000336554
334,0.4214213019044739
335,0.3749502130987161
336,0.466283242710592
337,0.3850795121377076
338,0.3418271083287427
339,0.4376557106098666
340,0.3777861819323311
341,0.3322345336138923
342,0.31187089444109123
343,0.28679528733251397
344,0.2455872870467707
345,0.152338806638271
346,0.1273981034935072
347,0.12700638031436318
348,0.19368866029939333
349,0.1733841373686499
350,0.1372652831253761
351,0.1990037681786879
352,0.20861838282009826
353,0.1969988314906913
354,0.16048886724491193
355,0.15013005404200333
356,0.1312100482219232
357,0.10873947934041821
358,0.13104128887968833
359,0.1159662583321235
360,0.8675239727670984
361,0.7088852918343657
362,0.5112006154374896
363,1.1855363078665764
364,1.0073293538017112
365,0.6583478317606412
366,0.6713073097637933
367,0.6605678910931951
368,0.4930431636897212
369,0.48301942444406537
370,0.4374941653639466
371,0.393787161265484
372,0.256250457684242
373,0.2353543335195165
374,0.17804110677320528
375,0.2131315815871754
376,0.2209338096801059
377,0.16793750374629954
378,0.15237661606870187
379,0.11328628214714208
380,0.11504815172091581
381,0.10329874889683127
382,0.09337568350382053
383,0.09567053349273465
384,0.08973416910438096
385,0.07518970170659095
386,0.08020295886813833
387,1.246567801241221
388,0.6708572696031364
389,0.34790469207081626
390,1.202532249375002
391,0.5710386402693209
392,0.3199269679957198
393,0.9046639665102489
394,0.44285664052638046
395,0.2675220667345417
396,0.6911143332644474
397,0.3416216522850999
398,0.2292002200684883
399,0.12890651517400586
400,0.10513040293903042
401,0.09253009075874052
402,0.24390409022458948
403,0.15434067780294736
404,0.09204835946723733
405,0.12423281144035093
406,0.1278394432283268
407,0.11810349539120547
408,0.0752537688431356
409,0.08438669285034998
410,0.08062330201002903
411,0.06886914209796656
412,0.06823947147819714
413,0.0663931334799232
414,0.49508715981413925
415,0.44174017831500967
416,0.34819162704614653
417,0.4527479245712602
418,0.39995914991713305
419,0.32469418093815494
420,0.3514073838338801
421,0.3177453739546734
422,0.28854601067102315
423,0.3569396441504047
424,0.2983333372335572
425,0.2599724163505294
426,0.17598680660538912
427,0.13846548077131773
428,0.12438903422580062
429,0.15396427429757428
430,0.1416054147505157
431,0.12260245578700957
432,0.10382216921000313
433,0.10964566665509319
434,0.13300291474688544
435,0.07822136559389409
436,0.07279041049397723
437,0.07884216155069393
438,0.06439026118112491
439,0.06143520404186106
440,0.06792180385640051
441,0.5140389525493121
442,0.5180042794446987
443,0.476463545402994
444,0.4470291139333791
445,0.44719148726814506
446,0.40913258579437284
447,0.3814018307791979
448,0.3803565766995849
449,0.3553596260735122
450,0.3529638588351825
451,0.3549683490942041
452,0.3242814242483328
453,0.24107190450522095
454,0.1584914522769905
455,0.14183132221463046
456,0.13743194725927496
457,0.14235193207820312
458,0.13777584586410738
459,0.047083519736401895
460,0.04551029004346269
461,0.043736245770913486
462,0.04227247582498311
463,0.04053766574697175
464,0.04051412157053454
465,0.040148159889706346
466,0.03914446783657072
467,0.03917768471460071
468,0.23204130446258295
469,0.20909916485016378
470,0.17110184329010023
471,0.2296531170855387
472,0.20047335214424078
473,0.16681473526046772
474,0.2167552118574723
475,0.1874372721980091
476,0.1550419744921494
477,0.1484526691424396
478,0.13702877040756503
479,0.10823838074577798
480,0.06208686278720126
481,0.053231704767005804
482,0.05238295076560092
483,0.07241861363879776
484,0.0702254259794756
485,0.0516371870997163
486,0.11246158761730245
487,0.08184627570552484
488,0.07386501709705258
489,0.05885760572706813
490,0.03479066850522801
491,0.02617721433702711
492,0.041069634464610524
493,0.017344570445077524
494,0.01057092724626188
495,0.4754291826994761
496,0.3571550341518746
497,0.2552230431980263
498,0.4264811692897476
499,0.32347393672837815
500,0.2300868276173876
501,0.3675639745252766
502,0.2839559493496531
503,0.21083852151379726
504,0.3218210956847669
505,0.26771007941071484
506,0.2127597661380964
507,0.13790461174921476
508,0.08995488875220516
509,0.05691767184063987
510,0.12390869796380788
511,0.08162066310179192
512,0.05689863492560157
513,0.10630273562069187
514,0.09830565969468084
515,0.10181102019180595
516,0.06415127898630539
517,0.050912326201318636
518,0.047116371879190905
519,0.044405038756706615
520,0.039781478003598755
521,0.03769448421174571
522,0.4728623195903783
523,0.3798989991128588
524,0.2915712221129849
525,0.45189434619641533
526,0.3485012538141709
527,0.2688867589782713
528,0.3393590350907849
529,0.26264623091212874
530,0.22473758526507778
531,0.28469138974937375
532,0.24259018988675565
533,0.21436579907975728
534,0.1410967838019409
535,0.1029725034920503
536,0.08025370175922043
537,0.11219210196387208
538,0.0989856616311845
539,0.08062924570119005
540,0.043799863738266644
541,0.04695993454443706
542,0.05334731082664257
543,0.0412846690173856
544,0.04481130869984271
545,0.05241088741258295
546,0.041569346403929494
547,0.045379848393605336
548,0.05277036494532129
549,0.21422198041082638
550,0.21959745947202225
551,0.1906593253658829
552,0.21526321963055417
553,0.2164072595100286
554,0.19032325881887183
555,0.2184936783655589
556,0.21831346470620597
557,0.19023105920589398
558,0.14541727858782275
559,0.15063185598757714
560,0.13947012655753535
561,0.08724707594068078
562,0.08303572215971626
563,0.08131020421589313
564,0.07494824187644121
565,0.08223583970933473
566,0.08078958304512802
567,0.07237812043010876
568,0.054895675972761133
569,0.05077713165413167
570,0.047989602690503286
571,0.03421686862160132
572,0.03033766606795256
573,0.038747942566711234
574,0.023935754147883875
575,0.019990204990288807
576,0.3297663415519623
577,0.24205187605431733
578,0.21389761325530007
579,0.2819617206585066
580,0.19633933362219044
581,0.17539410712506828
582,0.23272040733599533
583,0.14880942422819946
584,0.1291792442272223
585,0.2041568626631738
586,0.1241566464827741
587,0.1047612276511201
588,0.06066725074243576
589,0.04493709611808735
590,0.030106975324471305
591,0.10337699458424221
592,0.04969466998295197
593,0.03344555836726678
594,0.10823044362810637
595,0.11164369857958355
596,0.1223841015790425
597,0.08180899403692449
598,0.07386131327871241
599,0.08756850834502816
600,0.06416797981650742
601,0.06303912890552045
602,0.06951441588495949
603,1.0925616641564935
604,0.9721461155434442
605,0.793194864360735
606,0.9073673383404599
607,0.8080780326184208
608,0.7149701667059846
609,0.4504754039115677
610,0.4151894752296856
611,0.3990768279827262
612,0.5321229552052211
613,0.5146831359325051
614,0.44147881696515096
615,0.29158125837802606
616,0.23859926201812257
617,0.13464836399281652
618,0.15050461482319732
619,0.1483097339426707
620,0.13259726958625273
621,0.21384665643238154
622,0.22725958829579807
623,0.18427530457619493
624,0.20778930161718542
625,0.21027806456510756
626,0.1803237915500757
627,0.10808654133521856
628,0.09908355932070616
629,0.0973887609936559
630,1.2915343462763205
631,1.116048168323547
632,0.7508340824513838
633,1.4448834567023876
634,1.2477101167356903
635,1.0175868766027103
636,1.0093409534992155
637,0.8890863882653881
638,0.6522440026082799
639,0.6300807140374789
640,0.5520010556660256
641,0.4103705642116699
642,0.32032191420768225
643,0.35506870555170095
644,0.2617945688709225
645,0.35939402764174133
646,0.31924374322312055
647,0.2611041961848655
648,0.08621444613840253
649,0.09149917606538598
650,0.08754449571454849
651,0.08346261567408035
652,0.08130041022950364
653,0.07946704396478438
654,0.05944324517921159
655,0.06430265704721357
656,0.06278727844816635
657,0.5164872246609669
658,0.4229409819640324
659,0.2510987445576324
660,0.5200684591256971
661,0.41455547585066715
662,0.2509826966869367
663,0.4696262161605771
664,0.4051014694747533
665,0.2294587033250337
666,0.2736731748281996
667,0.23986243699648102
668,0.19230535112766486
669,0.11169718110327885
670,0.10208723373793634
671,0.09040800723781518
672,0.1817432259940044
673,0.13764065209596785
674,0.098042521760117
675,0.21730816708760248
676,0.2187517583434063
677,0.22056063212351418
678,0.254441606333995
679,0.22089391033996553
680,0.22496300459157417
681,0.13685979664398196
682,0.14248787389152537
683,0.1259410747019861
684,1.239189702414542
685,1.0494102155644043
686,0.8421400012000039
687,1.3645884175108176
688,1.2225219906963183
689,0.9975262906302708
690,1.118193114900946
691,0.9334969199253785
692,0.7914102369371648
693,0.6887027030330582
694,0.5902123412907958
695,0.5233332191659975
696,0.35139503325167
697,0.45483856216986984
698,0.29020610288886073
699,0.3844145922426061
700,0.3352033228135945
701,0.28177758768405586
702,0.09570100213711903
703,0.0846814570150111
704,0.0801879612383118
705,0.04929797048239021
706,0.0385433530792055
707,0.035112476600193454
708,0.039699415982992085
709,0.03522977718100672
710,0.03583462091339134
711,0.33840689083054826
712,0.24342754131653507
713,0.20351225037333434
714,0.28624049682780556
715,0.19779154135811808
716,0.17374605076473362
717,0.26165037489507625
718,0.1799149751952628
719,0.16280796568707342
720,0.24533081904130438
721,0.18875027920278234
722,0.15479944569323603
723,0.10335963709098601
724,0.0668457760378937
725,0.061963821806129714
726,0.0900868737395145
727,0.07207331952575614
728,0.06276152496929126
729,0.12783503024236212
730,0.147625931701737
731,0.12350849371542656
732,0.049465619311270324
733,0.05686960017218854
734,0.045430842264394505
735,0.019950675845301098
736,0.0332308314835018
737,0.0369286467133683
738,0.5691652257648786
739,0.4607316750176787
740,0.3391968785365991
741,0.3240913991736227
742,0.28712949425209017
743,0.21375509953660857
744,0.19964871451289223
745,0.2125262830691327
746,0.18728321908927645
747,0.3402951803456012
748,0.3134687583857468
749,0.24768300642524618
750,0.1661164356783539
751,0.08068245674754537
752,0.06402116240179376
753,0.05492994328198939
754,0.07311104759153257
755,0.06264133650326041
756,0.08661179219446558
757,0.07776004736426706
758,0.0840070725900459
759,0.09626348762622011
760,0.09016562467811612
761,0.08557032111032385
762,0.07520817113240813
763,0.06775759606154345
764,0.07143764905153577
765,0.6353697944149368
766,0.6030244257739529
767,0.5849266157077517
768,1.3194690665973263
769,1.2858070225685443
770,1.1690970098690805
771,0.5463241479993907
772,0.5180007577047795
773,0.5150492230048244
774,0.2677676455366503
775,0.24613246096403507
776,0.24496089350962022
777,0.18035192418933788
778,0.3555032814804742
779,0.16580951468824442
780,0.16968545031001347
781,0.1574542553395659
782,0.16248336396084395
783,0.04766785401994473
784,0.0872388219726169
785,0.08291431216233112
786,0.028134045263582638
787,0.06047743113687911
788,0.05341490149107971
789,0.03891721875418099
790,0.036490791200955185
791,0.02988553080761809
792,0.6137693647981638
793,0.40051770139308296
794,0.22032268786686202
795,0.8578514089182834
796,0.44276539981335716
797,0.25160627188807655
798,0.36513639517840907
799,0.2687302426704848
800,0.17111139959237553
801,0.2401697048595591
802,0.18972953665700668
803,0.1575991634410189
804,0.08605010543833001
805,0.09180290559630418
806,0.056763956975335816
807,0.10190520417483029
808,0.08094106983031385
809,0.05146592929611393
810,0.0907742311841806
811,0.08597305171661683
812,0.08601164418207985
813,0.06676041048418065
814,0.054391902251530205
815,0.05256783231534685
816,0.03321904037634792
817,0.02840094876217568
818,0.029010559971465243
819,0.3678111632006788
820,0.28315013019661694
821,0.2563603919993378
822,0.3476054619229901
823,0.24636823247861261
824,0.22418717279378741
825,0.291966809662953
826,0.21128380636935615
827,0.17059107684175615
828,0.24667417620536136
829,0.19853201035736992
830,0.17221315161618098
831,0.12179313769060879
832,0.08033353267453326
833,0.06019209865742111
834,0.10515574750368967
835,0.08374066076189118
836,0.0605954602539944
837,0.2583379654917269
838,0.2163740084241361
839,0.2089466891755294
840,0.3065025598448455
841,0.25640927173489153
842,0.21815043148894278
843,0.20712419409900243
844,0.18808401002442568
845,0.1600808628309002
846,1.4641142456796448
847,1.2000094494322247
848,1.0776347278487306
849,1.714044885460635
850,1.5040659590007117
851,1.364671860554779
852,1.3361858965682583
853,1.1245176641187384
854,1.0091108091438141
855,0.8128193682189716
856,0.6613216384127084
857,0.5682171553631038
858,0.43542335012397376
859,0.6877101671870568
860,0.4900122896745504
861,0.5047380494577561
862,0.4643688981845422
863,0.40518539936456105
864,0.07734077982770839
865,0.07927715445247596
866,0.09022160570457542
867,0.034228406597537
868,0.031314935169017684
869,0.03720585640597412
870,0.018120068317565918
871,0.018854493252273855
872,0.026894406334566957
873,0.29093025806913025
874,0.2885033486920805
875,0.2507547212207897
876,0.22650239771190825
877,0.2230841314479871
878,0.19368699782047058
879,0.16307767487673683
880,0.16466151603987725
881,0.13814520197058125
882,0.19986604652358345
883,0.19811087804596514
884,0.17534481663794757
885,0.13493374506313924
886,0.0810960058186387
887,0.049428729877676235
888,0.04435530128900248
889,0.05059770265661479
890,0.04788747578621467
891,0.20799992240297507
892,0.13695695679385453
893,0.1254818103023615
894,0.23217949087960796
895,0.12961122870325656
896,0.1378295272796546
897,0.18337360334542752
898,0.11502483588079533
899,0.12384630404229817
900,1.0825750084953503
901,0.6041952052649344
902,0.34151467127042817
903,1.1865957082511447
904,0.6115973734865091
905,0.3620736551242438
906,0.9997924404751054
907,0.5185969933971363
908,0.3327779579280727
909,0.6352752084755137
910,0.3005902506252142
911,0.2351314100029229
912,0.1503920232651453
913,0.14648611316927437
914,0.14004828431411423
915,0.4132214051249625
916,0.2268268471597573
917,0.14988931196843505
918,0.15330882682336044
919,0.15182810196722998
920,0.1720585715707662
921,0.10057382166403783
922,0.09989779188089154
923,0.10209916879686548
924,0.06976039601372376
925,0.07075194099577113
926,0.0758850432203244
927,0.9868915095364154
928,0.9165095543626295
929,0.8246501936968137
930,0.8388679771030425
931,0.7628194862438628
932,0.6992994684926351
933,0.479591970543275
934,0.45241324408555333
935,0.44082392619595806
936,0.43157901698781403
937,0.42062079300614136
938,0.3921601138160536
939,0.3023788168362825
940,0.24549073875736885
941,0.17619432337858257
942,0.15951263184892991
943,0.16641755589681542
944,0.15915283988811713
945,0.07566860491036347
946,0.050667265888859565
947,0.0447688394692081
948,0.04762107186483866
949,0.0273746711341273
950,0.020550600956703025
951,0.032567733734934955
952,0.013084855821445833
953,0.012147192481353366
954,0.43041896089899656
955,0.3434964830956744
956,0.23485892898278285
957,0.3224648873869597
958,0.24556678163383108
959,0.1810524239965479
960,0.27799454350421265
961,0.21638444244087726
962,0.14812362292587322
963,0.2672475834255695
964,0.20636063179725683
965,0.1523147218171512
966,0.08579737877198206
967,0.06453488672960217
968,0.04094271847904792
969,0.08942371332307968
970,0.053883245698656844
971,0.04010023678508156
972,0.18959406264454928
973,0.21220090868971428
974,0.22380593264541415
975,0.15279453840918328
976,0.1617539926477937
977,0.1445716253162557
978,0.09457384482876953
979,0.10345821815342142
980,0.12830700189336305
981,1.0567255902384034
982,0.9584931408510511
983,0.8749310813369338
984,1.310646175045144
985,1.1878254139317637
986,0.9774482352952981
987,0.6606776846873558
988,0.6262351725879208
989,0.5747572333998429
990,0.55732008147874
991,0.5668591848748102
992,0.5321679416629758
993,0.3373767332834719
994,0.3417812049637205
995,0.21998968980369485
996,0.19759405906510705
997,0.20775557769390782
998,0.21833957650492972
999,0.1032898624337939
1000,0.09840127202934686
1001,0.09344999787389546
1002,0.05657004053213494
1003,0.0384484276984406
1004,0.03838992398320198
1005,0.04431854687678747
1006,0.03751127493790743
1007,0.0372243767816274
1008,0.3428717440425421
1009,0.2383499801228103
1010,0.21387230677867086
1011,0.2827857961808817
1012,0.18918841883549056
1013,0.17126609489099662
1014,0.2492322702870757
1015,0.16609059364972054
1016,0.15099444797098763
1017,0.2508772476402455
1018,0.18641666122498934
1019,0.16514157281931588
1020,0.12454106821599564
1021,0.0732030616506341
1022,0.0641111090201617
1023,0.09970124997477603
1024,0.07504039663381999
1025,0.06705731067721248
1026,0.1230863382659942
1027,0.13348395077949818
1028,0.12202076118498524
1029,0.0881112423095939
1030,0.08163558635086074
1031,0.07737829599239561
1032,0.05243497626301341
1033,0.061530640254522734
1034,0.05401212592080922
1035,1.1379785630099224
1036,1.0584726356537926
1037,0.7957440844950817
1038,1.0361023971010512
1039,0.9815096123142427
1040,0.7245109865860306
1041,0.5168361099276724
1042,0.4999661173586378
1043,0.4040861168459502
1044,0.500036669491729
1045,0.4517166277874934
1046,0.3522046604006334
1047,0.22716627736815234
1048,0.19731932891163054
1049,0.11450896948467859
1050,0.15213738324882262
1051,0.15872952370368706
1052,0.11795363766730567
1053,0.04411502490052913
1054,0.05106045754441239
1055,0.04969425087209325
1056,0.027125892615453003
1057,0.023039636090315344
1058,0.025117963554967995
1059,0.013591737530093314
1060,0.016295702013598538
1061,0.020775093583177695
1062,0.3407650047718935
1063,0.3214467396057422
1064,0.2645004445832145
1065,0.20557660399957664
1066,0.20268304760803676
1067,0.18592234806630858
1068,0.15769067965534486
1069,0.15512775834320042
1070,0.14374037806953585
1071,0.1823174588998613
1072,0.1758913945951527
1073,0.14463860792763406
1074,0.08809728890406925
1075,0.050355152095635576
1076,0.03605910995396187
1077,0.03559533611640945
1078,0.03969351652226639
1079,0.03550459549811855
1080,0.08903130725584872
1081,0.08357420642001236
1082,0.08825804495276927
1083,0.0739127252026847
1084,0.06753189119446677
1085,0.07424418460525677
1086,0.06141611528504417
1087,0.05896537583030587
1088,0.06553509920636237
1089,0.33468171064767516
1090,0.2838246695992526
1091,0.27116380514928135
1092,0.26169055877929587
1093,0.230848710439855
1094,0.22122379059302036
1095,0.23514978966948238
1096,0.20868734419728296
1097,0.20280521466839876
1098,0.20646725050385142
1099,0.18306091844033837
1100,0.17734198298846296
1101,0.11661142407722734
1102,0.10350799920084601
1103,0.09684733476918117
1104,0.09867150949473887
1105,0.09063989685652031
1106,0.09306215731672278
1107,0.18877068245357884
1108,0.1928635592029918
1109,0.19795816837221258
1110,0.11876011787675977
1111,0.12494309730486719
1112,0.1350042728322763
1113,0.08827155157037976
1114,0.09155504754685417
1115,0.09912887810002113
1116,0.7823210742337877
1117,0.7628920201978531
1118,0.7328036916907218
1119,0.6794491616811463
1120,0.6513913114837586
1121,0.6225439056324416
1122,0.5599668425631346
1123,0.540035473478163
1124,0.5179097887048906
1125,0.5522271740896033
1126,0.5397942812703043
1127,0.5127132383903344
1128,0.342683219750082
1129,0.24348509574536745
1130,0.1835498168134139
1131,0.17304360435930258
1132,0.17241398182507547
1133,0.18267180161527544
1134,0.15452946341453527
1135,0.14819430513271145
1136,0.13991513207849882
1137,0.12482025054269741
1138,0.09524638865404728
1139,0.09771172851332005
1140,0.10371502572969861
1141,0.08315657360238751
1142,0.0869520760363805
1143,0.6814416252789149
1144,0.5430414131112739
1145,0.4509657511548053
1146,0.6445528995174487
1147,0.4878084124969575
1148,0.39751619378650555
1149,0.6083086135568742
1150,0.4604123699491489
1151,0.3665397859197197
1152,0.45874251651151443
1153,0.35771093098057216
1154,0.29723400188358196
1155,0.2092994391742469
1156,0.1695931537115906
1157,0.15254401691139938
1158,0.2570141599227574
1159,0.18466055083618538
1160,0.15231770207594092
1161,0.05389785395815585
1162,0.05001432078022769
1163,0.05176889700835663
1164,0.054567830085596535
1165,0.05137675552988032
1166,0.05085441401545896
1167,0.05211631400464468
1168,0.04909461598214441
1169,0.04907294365261363
1170,0.2809724603542337
1171,0.25231584842325144
1172,0.2124297549198777
1173,0.2812236105507471
1174,0.250543392215792
1175,0.21169341792059113
1176,0.27428710549210383
1177,0.24492103972927484
1178,0.20747170885661048
1179,0.18489230430152906
1180,0.16021487792977776
1181,0.1388067105295849
1182,0.07847229748928457
1183,0.07661474441665812
1184,0.07361120295750605
1185,0.08288903371115881
1186,0.0772545361842683
1187,0.06806545448151453
1188,0.10504959156656653
1189,0.12006028332214545
1190,0.12898141502759747
1191,0.07436661057535544
1192,0.07487734771827408
1193,0.08550068862124116
1194,0.044660014703525104
1195,0.052513529305941976
1196,0.05672341986036248
1197,0.7796975012002404
1198,0.7020721720406687
1199,0.5501362600546765
1200,0.7275129047072871
1201,0.6223834430452359
1202,0.4793665339721052
1203,0.41106930127977215
1204,0.3985621654018279
1205,0.3197595547305003
1206,0.4285492014201158
1207,0.40254381135481143
1208,0.30769698038135584
1209,0.22221361327409297
1210,0.19199485825856377
1211,0.14366361889132762
1212,0.14175223227980852
1213,0.16021292630874615
1214,0.14006296919698538
1215,0.11445232101704655
1216,0.10722900982917849
1217,0.10336064061312784
1218,0.0781014286557289
1219,0.06885507148240057
1220,0.06751506050973427
1221,0.06305631658597118
1222,0.0589261603704502
1223,0.05696700510140604
1224,0.4631195032690905
1225,0.3687097474880026
1226,0.30499170863312713
1227,0.4115041538997312
1228,0.32312077451101806
1229,0.2588358593375875
1230,0.3671780174164863
1231,0.29000754722941136
1232,0.23455755461334904
1233,0.29217911030723465
1234,0.253200963252947
1235,0.20845299964703168
1236,0.14290707580932857
1237,0.09802910117786794
1238,0.08432845646151454
1239,0.1426965239245247
1240,0.11487020495626397
1241,0.08801466742937532
1242,0.10643099894195163
1243,0.10881049491592175
1244,0.1090518860575393
1245,0.08235785815157536
1246,0.08491962186274941
1247,0.0889279139932778
1248,0.08040772496085807
1249,0.08254607473424729
